	variable	value	class
38470	XG38	28.72506185570376	Non severe covid
38471	XG38	16.86871189287999	Non severe covid
38472	XG38	20.24892835867972	Non severe covid
38473	XG38	20.5757826184976	Non severe covid
38474	XG38	19.88356621332416	Non severe covid
38475	XG38	28.57900535159338	Non severe covid
38476	XG38	19.724512187773982	Non severe covid
38477	XG38	19.228538060897005	Non severe covid
38478	XG38	20.817485801453063	Non severe covid
38479	XG38	22.28301047231904	Non severe covid
38480	XG38	21.595740195450876	Non severe covid
38481	XG38	28.284735018870876	Non severe covid
38482	XG38	30.31089661015552	Non severe covid
38483	XG38	25.34114999652219	Non severe covid
38484	XG38	17.905608273882553	Non severe covid
38485	XG38	24.53411298441115	Non severe covid
38486	XG38	18.350686051662443	Non severe covid
38487	XG38	28.823936667376625	Non severe covid
38488	XG38	19.009185355618673	Non severe covid
38489	XG38	21.294947273033483	Non severe covid
38490	XG38	21.26905945884725	Non severe covid
38491	XG38	21.83124103179387	Non severe covid
38492	XG38	16.994749803089697	Non severe covid
38493	XG38	24.25920262177218	Non severe covid
38494	XG38	24.0159012729078	Non severe covid
38495	XG38	21.160735003591547	Non severe covid
38496	XG38	20.755779192266782	Non severe covid
38497	XG38	22.010635663144814	Non severe covid
38498	XG38	27.222356107971155	Non severe covid
38499	XG38	17.20239947429671	Non severe covid
38500	XG38	17.1227948261881	Non severe covid
38501	XG38	24.415247517803877	Non severe covid
38502	XG38	30.35946579926238	Non severe covid
38503	XG38	21.876191105837503	Non severe covid
38504	XG38	17.577069417336187	Non severe covid
38505	XG38	17.000704440634916	Non severe covid
38506	XG38	23.197817502911956	Non severe covid
38507	XG38	18.043542835822848	Non severe covid
38508	XG38	18.973232013591986	Non severe covid
38509	XG38	16.381945810646133	Non severe covid
38510	XG38	17.333041761563837	Non severe covid
38511	XG38	19.708697770194476	Non severe covid
38512	XG38	17.261355652973783	Non severe covid
38513	XG38	14.95606449565101	Non severe covid
38514	XG38	23.59923627048322	Non severe covid
38515	XG38	19.213828211542705	Non severe covid
38516	XG38	20.810136686727603	Non severe covid
38517	XG38	18.142403453106898	Non severe covid
38518	XG38	16.83392795698453	Non severe covid
38519	XG38	29.35378272871761	Non severe covid
38520	XG38	19.182260673177908	Non severe covid
38521	XG38	21.990956296829992	Non severe covid
38522	XG38	20.834927841943923	Non severe covid
38523	XG38	17.850049263158756	Non severe covid
38524	XG38	14.126580336692264	Non severe covid
38525	XG38	22.455055252371913	Non severe covid
38526	XG38	19.130878133798817	Non severe covid
38527	XG38	25.773851421948212	Non severe covid
38528	XG38	21.285331942393594	Non severe covid
38529	XG38	18.15945116672849	Non severe covid
38530	XG38	16.845864811398833	Non severe covid
38531	XG38	20.523771550295255	Non severe covid
38532	XG38	18.524981027227902	Non severe covid
38533	XG38	24.478908699130702	Non severe covid
38534	XG38	19.025071448938867	Non severe covid
38535	XG38	23.708984918109273	Non severe covid
38536	XG38	18.842375090718164	Non severe covid
38537	XG38	22.349870257703422	Non severe covid
38538	XG38	18.147084252020434	Non severe covid
38539	XG38	19.55961188506555	Non severe covid
38540	XG38	27.080507065361992	Non severe covid
38541	XG38	19.90615643274689	Non severe covid
38542	XG38	17.78227759619401	Non severe covid
38543	XG38	17.870800602122188	Non severe covid
38544	XG38	23.788555852143503	Non severe covid
38545	XG38	21.874604227413823	Non severe covid
38546	XG38	19.950791610994685	Non severe covid
38547	XG38	24.835373597787065	Non severe covid
38548	XG38	23.303049092165445	Non severe covid
38549	XG38	25.31742793361772	Non severe covid
38550	XG38	21.64726023393104	Non severe covid
38551	XG38	26.236972112084118	Non severe covid
38552	XG38	24.20731823476192	Non severe covid
38553	XG38	19.26012416311182	Non severe covid
38554	XG38	23.837060611955973	Non severe covid
38555	XG38	26.59060989152857	Non severe covid
38556	XG38	22.523961498677398	Non severe covid
38557	XG38	28.28731177881883	Non severe covid
38558	XG38	20.66062585508593	Non severe covid
38559	XG38	26.295728864232334	Non severe covid
38560	XG38	20.11418030882193	Non severe covid
38561	XG38	20.703483085941787	Non severe covid
38562	XG38	25.34267302020517	Non severe covid
38563	XG38	21.191229891258025	Non severe covid
38564	XG38	27.18199054675587	Non severe covid
38565	XG38	23.603694818098933	Non severe covid
38566	XG38	18.86480693192188	Non severe covid
38567	XG38	19.36231160452589	Non severe covid
38568	XG38	26.884888292565122	Non severe covid
38569	XG38	30.072665171833343	Non severe covid
38570	XG38	19.003504701635986	Non severe covid
38571	XG38	18.806843797363918	Non severe covid
38572	XG38	26.653197697274877	Non severe covid
38573	XG38	19.681520460890443	Non severe covid
38574	XG38	19.825632636782764	Non severe covid
38575	XG38	17.4332265548113	Non severe covid
38576	XG38	15.429111319721095	Non severe covid
38577	XG38	22.410652421477263	Non severe covid
38578	XG38	14.935714861784689	Non severe covid
38579	XG38	16.935022840794208	Non severe covid
38580	XG38	20.585285562620342	Non severe covid
38581	XG38	23.75369990005816	Non severe covid
38582	XG38	17.512047306952777	Non severe covid
38583	XG38	18.49358478565617	Non severe covid
38584	XG38	26.694629094871395	Non severe covid
38585	XG38	19.64828351505654	Non severe covid
38586	XG38	16.729595747880243	Non severe covid
38587	XG38	19.740302666702487	Non severe covid
38588	XG38	18.186249074724813	Non severe covid
38589	XG38	19.618769823974034	Non severe covid
38590	XG38	19.603037002340614	Non severe covid
38591	XG38	19.694270307717595	Non severe covid
38592	XG38	16.41258380200729	Non severe covid
38593	XG38	16.313239147535292	Non severe covid
38594	XG38	14.90278119690049	Non severe covid
38595	XG38	20.44234988731339	Non severe covid
38596	XG38	17.70065878128565	Non severe covid
38597	XG38	15.008079951983767	Non severe covid
38598	XG38	14.315382608325258	Non severe covid
38599	XG38	14.387994547915293	Non severe covid
38600	XG38	15.300078382175814	Non severe covid
38601	XG38	18.07891727825134	Non severe covid
38602	XG38	19.381233867059052	Non severe covid
38603	XG38	26.682829390537385	Non severe covid
38604	XG38	27.666068041987398	Non severe covid
38605	XG38	16.532982461403027	Non severe covid
38606	XG38	18.322981894782398	Non severe covid
38607	XG38	18.908921587521114	Non severe covid
38608	XG38	18.984542843383345	Non severe covid
38609	XG38	17.078263539946427	Non severe covid
38610	XG38	17.944096213784583	Non severe covid
38611	XG38	25.850441821967593	Non severe covid
38612	XG38	16.14845982544817	Non severe covid
38613	XG38	22.00552998106586	Non severe covid
38614	XG38	26.299447564325913	Non severe covid
38615	XG38	16.122062858297138	Non severe covid
38616	XG38	28.871845279994087	Non severe covid
38617	XG38	22.258690958924948	Non severe covid
38618	XG38	17.258567615517112	Non severe covid
38619	XG38	28.13247352858065	Non severe covid
38620	XG38	18.477322741604624	Non severe covid
38621	XG38	21.450376988786036	Non severe covid
38622	XG38	17.855344430102804	Non severe covid
38623	XG38	16.79201625443106	Non severe covid
38624	XG38	24.926311107964622	Non severe covid
38625	XG38	28.268268136100055	Non severe covid
38626	XG38	23.537196712506866	Non severe covid
38627	XG38	18.733408256813938	Non severe covid
38628	XG38	18.373818078047783	Non severe covid
38629	XG38	29.297081948167413	Non severe covid
38630	XG38	17.625282660053337	Non severe covid
38631	XG38	15.397666147464852	Non severe covid
38632	XG38	15.45613993304981	Non severe covid
38633	XG38	17.61324732053829	Non severe covid
38634	XG38	24.097959612421608	Non severe covid
38635	XG38	15.823153987370477	Non severe covid
38636	XG17	23.757026551827046	Severe covid
38637	XG17	20.231661682069586	Severe covid
38638	XG17	19.250030034491758	Severe covid
38639	XG17	20.5755062402138	Severe covid
38640	XG17	16.781458471483102	Severe covid
38641	XG17	25.322202415530075	Severe covid
38642	XG17	25.443778512606695	Severe covid
38643	XG17	26.99242711113547	Severe covid
38644	XG17	17.991486122035628	Severe covid
38645	XG17	24.404484406775644	Severe covid
38646	XG17	23.385186363308712	Severe covid
38647	XG17	24.306293841350307	Severe covid
38648	XG17	20.635516204839472	Severe covid
38649	XG17	22.832124156229312	Severe covid
38650	XG17	19.983072926530696	Severe covid
38651	XG17	17.688754963293576	Severe covid
38652	XG17	22.94127162338095	Severe covid
38653	XG17	21.423789025215797	Severe covid
38654	XG17	19.076447186108442	Severe covid
38655	XG17	24.214184511749377	Severe covid
38656	XG17	22.5803938359039	Severe covid
38657	XG17	20.53635916290116	Severe covid
38658	XG17	19.423651580862277	Severe covid
38659	XG17	19.51814802583787	Severe covid
38660	XG17	25.767707920452523	Severe covid
38661	XG17	22.688513703305052	Severe covid
38662	XG17	22.95345617353184	Severe covid
38663	XG17	18.262522437307002	Severe covid
38664	XG17	14.949323220443134	Severe covid
38665	XG17	15.700086820517658	Severe covid
38666	XG17	17.048597957191266	Severe covid
38667	XG17	14.633293823640335	Severe covid
38668	XG17	17.359604001114185	Severe covid
38669	XG17	17.387743499741102	Severe covid
38670	XG17	20.370500244289754	Severe covid
38671	XG17	17.627549692361438	Severe covid
38672	XG17	23.923615290841866	Severe covid
38673	XG17	18.900167447855047	Severe covid
38674	XG17	20.185010445207116	Severe covid
38675	XG17	26.917975772678858	Severe covid
38676	XG17	21.710893540487533	Severe covid
38677	XG17	17.75782670869362	Severe covid
38678	XG17	22.38464438313159	Severe covid
38679	XG17	23.297243191687425	Severe covid
38680	XG17	21.42947340389145	Severe covid
38681	XG17	20.871033914953383	Severe covid
38682	XG17	13.854003354109913	Severe covid
38683	XG17	20.730042392303556	Severe covid
38684	XG17	20.9933840733361	Severe covid
38685	XG17	23.917483350628594	Severe covid
38686	XG17	20.64865852904428	Severe covid
38687	XG17	18.631640464321084	Severe covid
38688	XG17	20.469250421875543	Severe covid
38689	XG17	21.373696363682225	Severe covid
38690	XG17	19.420622431691697	Severe covid
38691	XG17	22.571908843205467	Severe covid
38692	XG17	25.814875887933162	Severe covid
38693	XG17	20.809728785441912	Severe covid
38694	XG17	26.196531140421534	Severe covid
38695	XG17	20.57114689153696	Severe covid
38696	XG17	18.096810202892023	Severe covid
38697	XG17	21.13051479086815	Severe covid
38698	XG17	22.53426060587871	Severe covid
38699	XG17	14.925166037455364	Severe covid
38700	XG17	23.472548432032003	Severe covid
38701	XG17	22.440927954289975	Severe covid
38702	XG17	17.964636293751827	Severe covid
38703	XG17	28.981444905358046	Severe covid
38704	XG17	22.53451448422376	Severe covid
38705	XG17	27.77188334651625	Severe covid
38706	XG17	27.111250790143874	Severe covid
38707	XG17	22.62341323758465	Severe covid
38708	XG17	29.959556902185607	Severe covid
38709	XG17	22.276992906951648	Severe covid
38710	XG17	19.14216269459583	Severe covid
38711	XG17	29.154541558583123	Severe covid
38712	XG17	18.446847047595796	Severe covid
38713	XG17	24.178220176317836	Severe covid
38714	XG17	23.74956994755437	Severe covid
38715	XG17	19.219323938237025	Severe covid
38716	XG17	28.571676851628627	Severe covid
38717	XG17	21.331513724579974	Severe covid
38718	XG17	17.72458067387394	Severe covid
38719	XG17	21.357337354302306	Severe covid
38720	XG17	25.84556116327012	Severe covid
38721	XG17	20.51843381153	Severe covid
38722	XG17	28.521975374015955	Severe covid
38723	XG17	24.100206433383313	Severe covid
38724	XG17	21.589073329822657	Severe covid
38725	XG17	25.874096023672987	Severe covid
38726	XG17	21.709666836323144	Severe covid
38727	XG17	29.42220454369094	Severe covid
38728	XG17	23.81377659277581	Severe covid
38729	XG17	20.4057472019155	Severe covid
38730	XG17	26.89854492770122	Severe covid
38731	XG17	21.220858749634363	Severe covid
38732	XG17	27.128009744310376	Severe covid
38733	XG17	21.924348055879566	Severe covid
38734	XG17	23.82388857597612	Severe covid
38735	XG17	23.76437080421501	Severe covid
38736	XG17	22.32354849939078	Severe covid
38737	XG17	21.264410098215592	Severe covid
38738	XG17	14.649999684635903	Severe covid
38739	XG17	17.09035152200285	Severe covid
38740	XG17	14.147729746555752	Severe covid
38741	XG17	16.798847802844477	Severe covid
38742	XG17	22.554772561362128	Severe covid
38743	XG17	18.998259345833386	Severe covid
38744	XG17	20.47973080925708	Severe covid
38745	XG17	21.60014714508921	Severe covid
38746	XG17	15.073894431937976	Severe covid
38747	XG17	15.03739597183528	Severe covid
38748	XG17	18.09202800224697	Severe covid
38749	XG17	14.857021557971521	Severe covid
38750	XG17	14.285959934345218	Severe covid
38751	XG17	14.510079361826058	Severe covid
38752	XG17	17.649627101937668	Severe covid
38753	XG17	18.527008018443315	Severe covid
38754	XG17	17.961921864718548	Severe covid
38755	XG17	24.217204263936896	Severe covid
38756	XG17	21.427903338424922	Severe covid
38757	XG17	17.83635668497691	Severe covid
38758	XG17	15.232390184882044	Severe covid
38759	XG17	26.185284090715243	Severe covid
38760	XG17	16.558839206331964	Severe covid
38761	XG17	16.746481313233538	Severe covid
38762	XG17	17.037180109018106	Severe covid
38763	XG17	19.23861276183077	Severe covid
38764	XG17	18.045176063662026	Severe covid
38765	XG17	19.058593610035675	Severe covid
38766	XG17	17.891187678845277	Severe covid
38767	XG17	24.918190568618932	Severe covid
38768	XG17	18.83441646056551	Severe covid
38769	XG17	16.070104890211287	Severe covid
38770	XG17	17.909869010142245	Severe covid
38771	XG17	14.34035935768706	Severe covid
38772	XG17	17.61353230038188	Severe covid
38773	XG17	25.61471894161777	Severe covid
38774	XG17	18.745032512288752	Severe covid
38775	XG17	17.269379833695304	Severe covid
38776	XG17	24.066902485316973	Severe covid
38777	XG17	19.896118764345278	Severe covid
38778	XG17	20.146858874975408	Severe covid
38779	XG17	18.376840121906483	Severe covid
38780	XG17	18.68878771880946	Severe covid
38781	XG17	16.556412266866175	Severe covid
38782	XG17	16.47867261405566	Severe covid
38783	XG17	20.193323819768487	Severe covid
38784	XG17	14.765994212128511	Severe covid
38785	XG17	19.58914958516112	Severe covid
38786	XG17	15.718521170178251	Severe covid
38787	XG17	24.782518973564365	Severe covid
38788	XG17	22.928244379907582	Severe covid
38789	XG17	25.105551609480486	Severe covid
38790	XG17	18.786215277929372	Severe covid
38791	XG17	20.398763520509814	Severe covid
38792	XG17	17.974617382277504	Severe covid
38793	XG17	14.148317686309303	Severe covid
38794	XG17	14.428925839309548	Severe covid
38795	XG17	22.826338128839577	Severe covid
38796	XG17	24.36477414883353	Severe covid
38797	XG17	21.618208036756645	Severe covid
38798	XG17	19.07008932619988	Severe covid
38799	XG17	15.13514812891197	Severe covid
38800	XG17	22.470298665671063	Severe covid
38801	XG17	16.311124242462867	Severe covid
38802	XG17	22.501405225073675	Severe covid
38803	XG17	20.9386552364564	Severe covid
38804	XG17	16.26777424954119	Severe covid
38805	XG17	19.06937043778889	Severe covid
38806	XG17	19.828964390928338	Severe covid
38807	XG17	20.767238432056814	Severe covid
38808	XG17	19.122098571919054	Severe covid
38809	XG17	20.152435719723254	Severe covid
38810	XG17	17.081687733995413	Severe covid
38811	XG17	24.25181234481469	Severe covid
38812	XG17	18.65086461668697	Severe covid
38813	XG17	19.31400397631845	Severe covid
38814	XG17	14.313773200232035	Severe covid
38815	XG17	18.342227298057278	Severe covid
38816	XG17	18.56518739921166	Severe covid
38817	XG17	22.434734093488714	Severe covid
38818	XG17	19.372760399555606	Severe covid
38819	XG17	19.950325306807724	Severe covid
38820	XG17	19.52255734732177	Severe covid
38821	XG17	20.936413291111936	Severe covid
38822	XG17	18.065397726396473	Severe covid
38823	XG17	15.461796910780098	Severe covid
38824	XG17	20.201694696880335	Severe covid
38825	XG17	20.932571074321682	Severe covid
38826	XG17	15.041435069084033	Severe covid
38827	XG17	24.84581179909003	Severe covid
38828	XG17	19.082854609436747	Severe covid
38829	XG17	18.5225743479507	Severe covid
38830	XG17	13.793679404356045	Severe covid
38831	XG17	21.880805221154645	Severe covid
38832	XG17	24.066234079848737	Severe covid
38833	XG17	15.703988774158272	Severe covid
38834	XG17	16.647135814760034	Severe covid
38835	XG17	16.90533062631095	Severe covid
38836	XG17	17.818122325664167	Severe covid
38837	XG17	18.67923642414722	Severe covid
38838	XG17	18.91880010546834	Severe covid
38839	XG17	18.844732386594355	Severe covid
38840	XG17	18.23007190437462	Severe covid
38841	XG17	17.060379624668737	Severe covid
38842	XG17	19.081648730062792	Severe covid
38843	XG17	16.371798308418956	Severe covid
38844	XG17	20.35832000052628	Severe covid
38845	XG17	20.78232699484976	Severe covid
38846	XG17	17.11206926162782	Severe covid
38847	XG17	13.938414570622466	Severe covid
38848	XG17	14.234958169330358	Severe covid
38849	XG17	19.40458912975246	Severe covid
38850	XG17	20.130852845705995	Severe covid
38851	XG17	15.84463097022823	Severe covid
38852	XG17	20.73773308613985	Severe covid
38853	XG17	19.6574453742226	Severe covid
38854	XG17	17.658029912485492	Severe covid
38855	XG17	17.54667689554695	Severe covid
38856	XG17	15.34190302515049	Severe covid
38857	XG17	14.95893762894476	Severe covid
38858	XG17	16.8359434129524	Severe covid
38859	XG17	19.068664146168246	Severe covid
38860	XG17	15.160009416357966	Severe covid
38861	XG17	24.438849328332648	Severe covid
38862	XG17	23.722447345991974	Severe covid
38863	XG17	19.56735894048012	Severe covid
38864	XG17	14.575783195063135	Severe covid
38865	XG17	17.539132654903153	Severe covid
38866	XG17	18.64333910368864	Severe covid
38867	XG17	18.66675906193273	Severe covid
38868	XG17	21.013354708603476	Severe covid
38869	XG17	17.610068823460672	Severe covid
38870	XG17	15.028740422182501	Severe covid
38871	XG17	17.432120295624415	Severe covid
38872	XG17	19.785169566476867	Severe covid
38873	XG17	20.33846069952109	Severe covid
38874	XG17	20.135885542114156	Severe covid
38875	XG17	17.013372771222752	Severe covid
38876	XG17	14.78681410959094	Severe covid
38877	XG17	19.61618266750025	Severe covid
38878	XG17	18.098183761174244	Severe covid
38879	XG17	18.18244042625859	Severe covid
38880	XG17	18.72467704770017	Severe covid
38881	XG17	27.171562416832597	Severe covid
38882	XG17	14.919151025670475	Severe covid
38883	XG17	16.744212186347582	Severe covid
38884	XG17	17.291953496009956	Severe covid
38885	XG17	19.44550733984915	Severe covid
38886	XG17	20.22559020890964	Severe covid
38887	XG17	16.477636367916855	Severe covid
38888	XG17	21.319200211659112	Severe covid
38889	XG17	18.130514633761056	Severe covid
38890	XG17	19.88249118360327	Severe covid
38891	XG17	18.386437079647912	Severe covid
38892	XG17	19.077916192231672	Severe covid
38893	XG17	17.863079551576273	Severe covid
38894	XG17	15.58016757754818	Severe covid
38895	XG17	18.19703322102255	Severe covid
38896	XG17	18.040260787412898	Severe covid
38897	XG17	18.52371807813767	Severe covid
38898	XG17	19.158574404105234	Severe covid
38899	XG17	21.371182399141325	Severe covid
38900	XG17	19.22336026067242	Severe covid
38901	XG17	18.68693218914471	Severe covid
38902	XG17	14.642270213529468	Severe covid
38903	XG17	17.128120063806684	Severe covid
38904	XG17	18.75306328227241	Severe covid
38905	XG17	0.327	Severe covid
38906	XG17	0.526	Severe covid
38907	XG17	0.35	Severe covid
38908	XG17	0.321	Severe covid
38909	XG17	0.705	Severe covid
38910	XG17	0.853	Severe covid
38911	XG17	0.898	Severe covid
38912	XG17	0.99	Severe covid
38913	XG17	0.0	Severe covid
38914	XG17	0.972	Severe covid
38915	XG17	1.047	Severe covid
38916	XG17	0.622	Severe covid
38917	XG17	0.894	Severe covid
38918	XG17	0.933	Severe covid
38919	XG17	0.852	Severe covid
38920	XG17	0.91	Severe covid
38921	XG17	0.477	Severe covid
38922	XG17	0.814	Severe covid
38923	XG17	1.001	Severe covid
38924	XG17	0.822	Severe covid
38925	XG17	0.836	Severe covid
38926	XG17	0.582	Severe covid
38927	XG17	0.744	Severe covid
38928	XG17	0.895	Severe covid
38929	XG17	1.338	Severe covid
38930	XG17	1.017	Severe covid
38931	XG17	0.563	Severe covid
38932	XG17	0.698	Severe covid
38933	XG17	1.181	Severe covid
38934	XG17	0.819	Severe covid
38935	XG17	0.318	Severe covid
38936	XG17	0.897	Severe covid
38937	XG17	1.053	Severe covid
38938	XG17	1.219	Severe covid
38939	XG17	0.941	Severe covid
38940	XG17	0.921	Severe covid
38941	XG17	0.527	Severe covid
38942	XG17	0.0	Severe covid
38943	XG17	0.957	Severe covid
38944	XG17	1.012	Severe covid
38945	XG17	0.706	Severe covid
38946	XG17	1.094	Severe covid
38947	XG17	0.511	Severe covid
38948	XG17	0.571	Severe covid
38949	XG17	1.044	Severe covid
38950	XG17	0.742	Severe covid
38951	XG17	0.763	Severe covid
38952	XG17	1.259	Severe covid
38953	XG17	0.861	Severe covid
38954	XG17	0.936	Severe covid
38955	XG17	0.819	Severe covid
38956	XG17	0.673	Severe covid
38957	XG17	0.502	Severe covid
38958	XG17	0.0	Severe covid
38959	XG17	0.912	Severe covid
38960	XG17	0.0	Severe covid
38961	XG17	1.148	Severe covid
38962	XG17	0.871	Severe covid
38963	XG17	0.0	Severe covid
38964	XG17	14.360642301576101	Severe covid
38965	XG17	13.598714184749307	Severe covid
38966	XG17	15.980918088088828	Severe covid
38967	XG17	14.527745439900134	Severe covid
38968	XG17	16.164480395577264	Severe covid
38969	XG17	14.439591356208064	Severe covid
38970	XG17	14.515513853888894	Severe covid
38971	XG17	14.22524275060044	Severe covid
38972	XG17	14.357371319666708	Severe covid
38973	XG17	18.76097835467189	Severe covid
38974	XG17	16.473514270064282	Severe covid
38975	XG17	14.420772110292846	Severe covid
38976	XG17	17.372924160540475	Severe covid
38977	XG17	15.242775357118699	Severe covid
38978	XG17	19.033538107165526	Severe covid
38979	XG17	24.42512624439406	Severe covid
38980	XG17	25.26538627102311	Severe covid
38981	XG17	16.08000585829773	Severe covid
38982	XG17	22.59128481217733	Severe covid
38983	XG17	20.17166945560312	Severe covid
38984	XG17	17.393237908009976	Severe covid
38985	XG17	14.319869165747582	Severe covid
38986	XG17	17.082671104501195	Severe covid
38987	XG17	19.5589168430619	Severe covid
38988	XG17	22.13009163943681	Severe covid
38989	XG17	22.275292896985558	Severe covid
38990	XG17	20.432886561229797	Severe covid
38991	XG17	18.87098736818784	Severe covid
38992	XG17	18.67387719706482	Severe covid
38993	XG17	21.243708172791003	Severe covid
38994	XG17	15.782269597532554	Severe covid
38995	XG17	18.180598791425588	Severe covid
38996	XG17	15.255050477189101	Severe covid
38997	XG17	19.358900657646338	Severe covid
38998	XG17	21.383083291171705	Severe covid
38999	XG17	18.57106018611966	Severe covid
39000	XG17	19.747245639029593	Severe covid
39001	XG17	20.266240524245003	Severe covid
39002	XG17	18.31093154778808	Severe covid
39003	XG17	15.662960595129467	Severe covid
39004	XG17	19.18176858686134	Severe covid
39005	XG17	21.060287918266727	Severe covid
39006	XG17	20.759111118634245	Severe covid
39007	XG17	18.421303645997885	Severe covid
39008	XG17	22.054226877689597	Severe covid
39009	XG17	19.688385534108996	Severe covid
39010	XG17	14.49253328188838	Severe covid
39011	XG17	20.254482986115654	Severe covid
39012	XG17	18.674267064556027	Severe covid
39013	XG17	18.0403887273709	Severe covid
39014	XG17	19.984197565234922	Severe covid
39015	XG17	19.37854504041871	Severe covid
39016	XG17	21.608750011762453	Severe covid
39017	XG17	17.742203436899025	Severe covid
39018	XG17	16.657860963370602	Severe covid
39019	XG17	17.454694138629037	Severe covid
39020	XG17	17.939944031862048	Severe covid
39021	XG17	20.04364879379099	Severe covid
39022	XG17	19.84405288840033	Severe covid
39023	XG17	22.711962140665772	Severe covid
39024	XG17	18.70084427061426	Severe covid
39025	XG17	17.49320789750678	Severe covid
39026	XG17	19.20688811722238	Severe covid
39027	XG17	22.464008345781288	Severe covid
39028	XG17	18.342087828936428	Severe covid
39029	XG17	18.408332462322367	Severe covid
39030	XG17	22.310185061598183	Severe covid
39031	XG17	18.738754995536674	Severe covid
39032	XG17	19.94047150516196	Severe covid
39033	XG17	18.553767082170413	Severe covid
39034	XG17	21.512186832841525	Severe covid
39035	XG17	19.340069036949487	Severe covid
39036	XG17	17.950235499247285	Severe covid
39037	XG17	21.041539010715997	Severe covid
39038	XG17	16.921823416868374	Severe covid
39039	XG17	18.207292315132925	Severe covid
39040	XG17	15.246378331918466	Severe covid
39041	XG17	17.83894286788113	Severe covid
39042	XG17	16.690132819333176	Severe covid
39043	XG17	14.591869275115066	Severe covid
39044	XG17	23.884589023043702	Severe covid
39045	XG17	23.133097204007264	Severe covid
39046	XG17	18.945689226726557	Severe covid
39047	XG17	15.74804642591232	Severe covid
39048	XG17	18.45492978862827	Severe covid
39049	XG17	20.047298846551627	Severe covid
39050	XG17	24.53088541074813	Severe covid
39051	XG17	15.399416535552229	Severe covid
39052	XG17	18.86634122340387	Severe covid
39053	XG17	0.884	Severe covid
39054	XG17	1.071	Severe covid
39055	XG17	0.0	Severe covid
39056	XG17	1.039	Severe covid
39057	XG17	0.854	Severe covid
39058	XG17	0.805	Severe covid
39059	XG17	1.072	Severe covid
39060	XG17	0.923	Severe covid
39061	XG17	0.598	Severe covid
39062	XG17	0.422	Severe covid
39063	XG17	0.896	Severe covid
39064	XG17	0.845	Severe covid
39065	XG17	0.0	Severe covid
39066	XG17	0.707	Severe covid
39067	XG17	0.544	Severe covid
39068	XG17	0.0	Severe covid
39069	XG17	1.12	Severe covid
39070	XG17	0.919	Severe covid
39071	XG17	1.133	Severe covid
39072	XG17	1.798	Severe covid
39073	XG17	1.058	Severe covid
39074	XG17	1.026	Severe covid
39075	XG17	0.907	Severe covid
39076	XG17	1.086	Severe covid
39077	XG17	1.221	Severe covid
39078	XG17	0.887	Severe covid
39079	XG17	0.977	Severe covid
39080	XG17	2.177	Severe covid
39081	XG17	0.955	Severe covid
39082	XG17	1.319	Severe covid
39083	XG17	1.154	Severe covid
39084	XG17	0.551	Severe covid
39085	XG17	0.94	Severe covid
39086	XG17	0.735	Severe covid
39087	XG17	0.0	Severe covid
39088	XG17	0.819	Severe covid
39089	XG17	1.157	Severe covid
39090	XG17	1.028	Severe covid
39091	XG17	1.057	Severe covid
39092	XG17	0.968	Severe covid
39093	XG17	0.878	Severe covid
39094	XG17	1.124	Severe covid
39095	XG17	0.934	Severe covid
39096	XG17	1.144	Severe covid
39097	XG17	0.771	Severe covid
39098	XG17	0.913	Severe covid
39099	XG17	0.662	Severe covid
39100	XG17	0.901	Severe covid
39101	XG17	1.149	Severe covid
39102	XG17	0.951	Severe covid
39103	XG17	0.872	Severe covid
39104	XG17	0.679	Severe covid
39105	XG17	0.667	Severe covid
39106	XG17	1.118	Severe covid
39107	XG17	1.163	Severe covid
39108	XG17	0.939	Severe covid
39109	XG17	0.827	Severe covid
39110	XG17	1.114	Severe covid
39111	XG17	1.057	Severe covid
39112	XG17	1.06	Severe covid
39113	XG17	0.78	Severe covid
39114	XG17	0.957	Severe covid
39115	XG17	1.071	Severe covid
39116	XG17	0.855	Severe covid
39117	XG17	0.814	Severe covid
39118	XG17	0.771	Severe covid
39119	XG17	0.0	Severe covid
39120	XG17	0.717	Severe covid
39121	XG17	0.884	Severe covid
39122	XG17	0.808	Severe covid
39123	XG17	0.566	Severe covid
39124	XG17	0.598	Severe covid
39125	XG17	1.199	Severe covid
39126	XG17	0.921	Severe covid
39127	XG17	1.146	Severe covid
39128	XG17	0.0	Severe covid
39129	XG17	0.664	Severe covid
39130	XG17	0.596	Severe covid
39131	XG17	0.0	Severe covid
39132	XG17	0.776	Severe covid
39133	XG17	0.698	Severe covid
39134	XG17	0.0	Severe covid
39135	XG17	0.0	Severe covid
39136	XG17	0.275	Severe covid
39137	XG17	0.681	Severe covid
39138	XG17	0.0	Severe covid
39139	XG17	0.877	Severe covid
39140	XG17	1.117	Severe covid
39141	XG17	2.901	Severe covid
39142	XG17	0.698	Severe covid
39143	XG17	0.806	Severe covid
39144	XG17	0.0	Severe covid
39145	XG17	0.939	Severe covid
39146	XG17	1.034	Severe covid
39147	XG17	0.886	Severe covid
39148	XG17	0.754	Severe covid
39149	XG17	0.945	Severe covid
39150	XG17	0.0	Severe covid
39151	XG17	0.655	Severe covid
39152	XG17	1.117	Severe covid
39153	XG17	0.618	Severe covid
39154	XG17	0.917	Severe covid
39155	XG17	1.026	Severe covid
39156	XG17	1.3	Severe covid
39157	XG17	1.445	Severe covid
39158	XG17	1.071	Severe covid
39159	XG17	1.161	Severe covid
